128166625932151588,hm,1,Write,371077120,49152,3126
128166625932153194,hm,1,Write,439316480,16384,1520
128166625932153349,hm,1,Write,438071296,8192,1364
128166625932302742,hm,1,Write,370552832,131072,8221
128166625932306787,hm,1,Write,371339264,65536,4175
128166625932307262,hm,1,Write,373764096,65536,3701
128166625932308601,hm,1,Write,386301952,8192,2361
128166625932309056,hm,1,Write,384208896,8192,1907
128166625932309658,hm,1,Write,472539136,8192,1304
128166625932309726,hm,1,Write,373706752,8192,1236
128166625932458129,hm,1,Write,369963008,131072,9082
128166625932463050,hm,1,Write,372060160,65536,4162
128166625932464698,hm,1,Write,402337792,40960,2514
128166625932465475,hm,1,Write,368848896,8192,1737
128166625932465941,hm,1,Write,3813376,8192,1270
128166625932466058,hm,1,Write,3641344,8192,1154
128166625932618978,hm,1,Write,437989376,73728,4482
128166625932619099,hm,1,Write,2150400,8192,4362
128166625932619854,hm,1,Write,366030848,40960,3606
128166625932619947,hm,1,Write,2125824,8192,3514
128166625932620481,hm,1,Write,2330624,8192,2979
128166625932620689,hm,1,Write,472555520,8192,2771
128166625932621533,hm,1,Write,368390144,8192,1927
128166625932621913,hm,1,Write,3338240,8192,1547
128166625932621940,hm,1,Write,3665920,8192,1520
128166625932773445,hm,1,Write,476954624,8192,6265
128166625932773859,hm,1,Write,383578112,8192,5851
128166625932775275,hm,1,Write,401395712,65536,4434
128166625932776846,hm,1,Write,2191360,8192,2863
128166625932776892,hm,1,Write,395948032,16384,2817
128166625932777232,hm,1,Write,383135744,8192,2478
128166625932777294,hm,1,Write,1044480,8192,2416
128166625932777394,hm,1,Write,397561856,8192,2316
128166625932777595,hm,1,Write,476332032,16384,2115
128166625932777739,hm,1,Write,399278080,8192,1971
128166625932778098,hm,1,Write,449060864,8192,1612
128166625932778145,hm,1,Write,765952,8192,1565
128166625932932303,hm,1,Write,382808064,16384,3655
128166625932932875,hm,1,Write,472629248,24576,3083
128166625932933717,hm,1,Write,384036864,16384,2242
128166625933087324,hm,1,Write,472588288,16384,4883
128166625933087807,hm,1,Write,372518912,65536,4401
128166625933087819,hm,1,Write,1306624,8192,4389
128166625933088019,hm,1,Write,1257472,8192,4188
128166625933089464,hm,1,Write,455806976,8192,2744
128166625933089698,hm,1,Write,382857216,16384,2510
128166625933089797,hm,1,Write,643072,8192,2411
128166625933089858,hm,1,Write,440283136,16384,2349
128166625933089942,hm,1,Write,439357440,8192,2266
128166625933090018,hm,1,Write,368111616,8192,2190
128166625933090230,hm,1,Write,455790592,8192,1977
128166625933090289,hm,1,Write,395538432,8192,1918
128166625933090325,hm,1,Write,368095232,8192,1883
128166625933090389,hm,1,Write,472612864,8192,1818
128166625933090716,hm,1,Write,1675264,8192,1492
128166625933090792,hm,1,Write,2658304,8192,1416
128166625933243965,hm,1,Write,2437120,16384,4492
128166625933244729,hm,1,Write,451514368,8192,3727
128166625933246482,hm,1,Write,384061440,8192,1975
128166625933400708,hm,1,Write,544768,8192,3998
128166625933401079,hm,1,Write,2060288,8192,3626
128166625933401396,hm,1,Write,1912832,8192,3309
128166625933401955,hm,1,Write,2674688,8192,2751
128166625933401961,hm,1,Write,383840256,8192,2745
128166625933402069,hm,1,Write,2584576,8192,2636
128166625933402215,hm,1,Write,384004096,8192,2491
128166625933402708,hm,1,Write,2166784,16384,1997
128166625933402861,hm,1,Write,2953216,16384,1844
128166625933403020,hm,1,Write,368914432,8192,1685
128166625933555561,hm,1,Write,476807168,8192,5394
128166625933556461,hm,1,Write,2101248,8192,4493
128166625933556890,hm,1,Write,477069312,16384,4065
128166625933556900,hm,1,Write,384143360,8192,4055
128166625933557378,hm,1,Write,455938048,8192,3576
128166625933557394,hm,1,Write,476823552,8192,3561
128166625933557597,hm,1,Write,455921664,8192,3357
128166625933557770,hm,1,Write,386506752,8192,3185
128166625933557773,hm,1,Write,2478080,8192,3181
128166625933557811,hm,1,Write,2994176,8192,3144
128166625933558148,hm,1,Write,1740800,8192,2806
128166625933558236,hm,1,Write,397242368,8192,2718
128166625933558324,hm,1,Write,485908480,8192,2631
128166625933558533,hm,1,Write,437964800,8192,2422
128166625933558588,hm,1,Write,2617344,8192,2367
128166625933558603,hm,1,Write,366088192,8192,2351
128166625933558712,hm,1,Write,2347008,8192,2243
128166625933558758,hm,1,Write,2461696,8192,2197
128166625933558776,hm,1,Write,395980800,8192,2179
128166625933558820,hm,1,Write,485924864,8192,2135
128166625933559073,hm,1,Write,369831936,8192,1881
